WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1474.630;-4.28;-67.81;-67.59;-67.15;-37.59
1474.640;-4.31;-67.78;-67.57;-67.13;-37.62
1474.650;-4.25;-67.84;-67.63;-67.19;-37.71
1474.660;-4.32;-67.76;-67.55;-67.11;-37.66
1474.670;-4.32;-67.77;-67.56;-67.12;-37.57
1474.680;-4.30;-67.79;-67.57;-67.13;-37.63
1474.690;-4.33;-67.76;-67.55;-67.11;-37.73
1474.700;-4.32;-67.77;-67.56;-67.12;-37.57
1474.710;-4.31;-67.77;-67.56;-67.12;-37.63
1474.720;-4.33;-67.75;-67.54;-67.10;-37.70
1474.730;-4.30;-67.78;-67.57;-67.13;-37.74
1474.740;-4.30;-67.78;-67.57;-67.13;-37.77
1474.750;-4.31;-67.77;-67.56;-67.12;-37.77
1474.760;-4.32;-67.76;-67.55;-67.11;-37.73
1474.770;-4.37;-67.72;-67.50;-67.06;-37.72
1474.780;-4.34;-67.74;-67.53;-67.09;-37.72
1474.790;-4.38;-67.70;-67.49;-67.05;-37.72
1474.800;-4.35;-67.74;-67.53;-67.09;-37.74
1474.810;-4.32;-67.76;-67.55;-67.11;-37.75
1474.820;-4.36;-67.72;-67.51;-67.07;-37.72
1474.830;-4.29;-67.80;-67.59;-67.14;-37.67
1474.840;-4.31;-67.78;-67.57;-67.13;-37.72
1474.850;-4.31;-67.77;-67.56;-67.12;-37.80
1474.860;-4.30;-67.78;-67.57;-67.13;-37.81
1474.870;-4.35;-67.74;-67.52;-67.08;-37.86
1474.880;-4.35;-67.74;-67.53;-67.09;-37.91
1474.890;-4.35;-67.73;-67.52;-67.08;-37.74
1474.900;-4.37;-67.71;-67.50;-67.06;-37.68
1474.910;-4.34;-67.74;-67.53;-67.09;-37.68
1474.920;-4.30;-67.78;-67.57;-67.13;-37.63
1474.930;-4.30;-67.79;-67.57;-67.13;-37.69
1474.940;-4.29;-67.79;-67.57;-67.13;-37.65
1474.950;-4.32;-67.77;-67.55;-67.11;-37.59
1474.960;-4.35;-67.73;-67.52;-67.08;-37.63
1474.970;-4.37;-67.71;-67.50;-67.06;-37.55
1474.980;-4.36;-67.72;-67.51;-67.07;-37.59
1474.990;-4.37;-67.71;-67.50;-67.06;-37.59
1475.000;-4.31;-67.77;-67.56;-67.12;-37.55
1475.010;-4.34;-67.74;-67.52;-67.08;-37.52
1475.020;-4.34;-67.74;-67.53;-67.08;-37.50
1475.030;-4.30;-67.78;-67.57;-67.13;-37.53
1475.040;-4.29;-67.79;-67.58;-67.14;-37.57
1475.050;-4.27;-67.81;-67.60;-67.16;-37.49
1475.060;-4.25;-67.83;-67.62;-67.18;-37.55
1475.070;-4.28;-67.80;-67.59;-67.15;-37.46
1475.080;-4.27;-67.81;-67.60;-67.16;-37.46
1475.090;-4.27;-67.81;-67.60;-67.16;-37.48
1475.100;-4.24;-67.84;-67.62;-67.18;-37.44
1475.110;-4.24;-67.84;-67.63;-67.19;-37.48
1475.120;-4.24;-67.84;-67.63;-67.19;-37.49
1475.130;-4.23;-67.85;-67.64;-67.20;-37.54
1475.140;-4.21;-67.87;-67.66;-67.22;-37.42
1475.150;-4.18;-67.90;-67.69;-67.25;-37.43
1475.160;-4.15;-67.92;-67.71;-67.27;-37.52
1475.170;-4.17;-67.91;-67.69;-67.25;-37.43
1475.180;-4.15;-67.92;-67.71;-67.27;-37.43
1475.190;-4.15;-67.92;-67.71;-67.27;-37.45
1475.200;-4.14;-67.94;-67.73;-67.29;-37.45
1475.210;-4.14;-67.93;-67.72;-67.28;-37.48
1475.220;-4.15;-67.92;-67.71;-67.27;-37.44
1475.230;-4.12;-67.95;-67.74;-67.30;-37.46
1475.240;-4.15;-67.92;-67.71;-67.27;-37.46
1475.250;-4.15;-67.92;-67.71;-67.27;-37.36
1475.260;-4.15;-67.92;-67.71;-67.27;-37.33
1475.270;-4.19;-67.88;-67.67;-67.23;-37.37
1475.280;-4.23;-67.85;-67.64;-67.20;-37.30
1475.290;-4.23;-67.85;-67.64;-67.20;-37.36
1475.300;-4.23;-67.85;-67.64;-67.20;-37.39
1475.310;-4.23;-67.85;-67.63;-67.19;-37.35
1475.320;-4.24;-67.83;-67.62;-67.18;-37.37
1475.330;-4.23;-67.85;-67.63;-67.19;-37.31
1475.340;-4.24;-67.83;-67.62;-67.18;-37.32
1475.350;-4.25;-67.82;-67.61;-67.17;-37.31
1475.360;-4.25;-67.83;-67.61;-67.18;-37.30
1475.370;-4.28;-67.80;-67.58;-67.15;-37.36
1475.380;-4.28;-67.79;-67.58;-67.14;-37.36
1475.390;-4.29;-67.79;-67.57;-67.14;-37.31
1475.400;-4.31;-67.77;-67.55;-67.12;-37.29
1475.410;-4.30;-67.78;-67.56;-67.13;-37.27
1475.420;-4.30;-67.77;-67.56;-67.12;-37.31
1475.430;-4.32;-67.76;-67.55;-67.11;-37.27
1475.440;-4.28;-67.79;-67.58;-67.15;-37.35
1475.450;-4.28;-67.79;-67.58;-67.14;-37.34
1475.460;-4.30;-67.78;-67.56;-67.13;-37.35
1475.470;-4.30;-67.78;-67.56;-67.13;-37.31
1475.480;-4.33;-67.74;-67.53;-67.09;-37.28
1475.490;-4.33;-67.74;-67.53;-67.10;-37.28
1475.500;-4.35;-67.73;-67.52;-67.08;-37.25
1475.510;-4.37;-67.71;-67.49;-67.06;-37.25
1475.520;-4.35;-67.72;-67.51;-67.08;-37.30
1475.530;-4.34;-67.74;-67.53;-67.09;-37.21
1475.540;-4.30;-67.77;-67.56;-67.13;-37.21
1475.550;-4.34;-67.73;-67.52;-67.09;-37.28
1475.560;-4.34;-67.73;-67.52;-67.09;-37.19
1475.570;-4.30;-67.77;-67.56;-67.13;-37.16
1475.580;-4.37;-67.71;-67.49;-67.06;-37.11
1475.590;-4.36;-67.71;-67.50;-67.07;-37.15
1475.600;-4.36;-67.71;-67.50;-67.07;-37.13
1475.610;-4.38;-67.69;-67.48;-67.05;-37.18
1475.620;-4.38;-67.70;-67.48;-67.05;-37.17
1475.630;-4.33;-67.74;-67.53;-67.10;-37.15
1475.640;-4.32;-67.76;-67.55;-67.12;-37.13
1475.650;-4.30;-67.78;-67.56;-67.13;-37.08
1475.660;-4.30;-67.78;-67.56;-67.14;-37.11
1475.670;-4.31;-67.77;-67.55;-67.12;-37.13
1475.680;-4.32;-67.76;-67.55;-67.12;-37.03
1475.690;-4.32;-67.76;-67.54;-67.11;-37.01
1475.700;-4.36;-67.71;-67.50;-67.07;-37.03
1475.710;-4.36;-67.72;-67.51;-67.08;-37.12
1475.720;-4.36;-67.71;-67.50;-67.07;-37.07
1475.730;-4.33;-67.74;-67.53;-67.10;-37.06
1475.740;-4.30;-67.78;-67.57;-67.14;-37.03
1475.750;-4.32;-67.76;-67.55;-67.12;-37.08
1475.760;-4.28;-67.79;-67.58;-67.15;-37.06
1475.770;-4.27;-67.81;-67.60;-67.17;-37.15
1475.780;-4.29;-67.78;-67.57;-67.15;-37.19
1475.790;-4.23;-67.85;-67.63;-67.21;-37.15
1475.800;-4.24;-67.83;-67.62;-67.19;-37.19
1475.810;-4.24;-67.83;-67.62;-67.19;-37.18
1475.820;-4.23;-67.85;-67.64;-67.21;-37.19
1475.830;-4.23;-67.85;-67.64;-67.21;-37.23
1475.840;-4.21;-67.86;-67.65;-67.22;-37.15
1475.850;-4.19;-67.88;-67.67;-67.25;-37.09
1475.860;-4.20;-67.88;-67.66;-67.24;-37.14
1475.870;-4.15;-67.92;-67.71;-67.28;-37.13
1475.880;-4.14;-67.93;-67.72;-67.30;-37.13
1475.890;-4.15;-67.92;-67.71;-67.28;-37.22
1475.900;-4.16;-67.91;-67.70;-67.28;-37.22
1475.910;-4.17;-67.90;-67.69;-67.27;-37.23
1475.920;-4.16;-67.92;-67.71;-67.28;-37.23
1475.930;-4.15;-67.92;-67.71;-67.29;-37.23
1475.940;-4.15;-67.92;-67.71;-67.29;-37.19
1475.950;-4.15;-67.92;-67.71;-67.29;-37.16
1475.960;-4.15;-67.92;-67.71;-67.29;-37.10
1475.970;-4.14;-67.93;-67.72;-67.30;-37.01
1475.980;-4.14;-67.93;-67.72;-67.30;-37.06
1475.990;-4.15;-67.92;-67.71;-67.29;-37.08
1476.000;-4.15;-67.92;-67.71;-67.28;-37.11
1476.010;-4.17;-67.90;-67.69;-67.27;-37.14
1476.020;-4.19;-67.89;-67.67;-67.25;-37.20
1476.030;-4.19;-67.88;-67.67;-67.25;-37.26
1476.040;-4.22;-67.86;-67.65;-67.22;-37.31
1476.050;-4.20;-67.87;-67.66;-67.24;-37.40
1476.060;-4.19;-67.89;-67.67;-67.25;-37.38
1476.070;-4.21;-67.86;-67.65;-67.22;-37.35
1476.080;-4.22;-67.86;-67.65;-67.22;-37.35
1476.090;-4.22;-67.85;-67.64;-67.21;-37.42
1476.100;-4.25;-67.83;-67.62;-67.19;-37.40
1476.110;-4.27;-67.81;-67.59;-67.17;-37.40
1476.120;-4.29;-67.78;-67.57;-67.14;-37.39
1476.130;-4.26;-67.81;-67.60;-67.17;-37.47
1476.140;-4.30;-67.78;-67.56;-67.14;-37.50
1476.150;-4.30;-67.78;-67.56;-67.14;-37.48
1476.160;-4.23;-67.84;-67.63;-67.20;-37.45
1476.170;-4.29;-67.78;-67.57;-67.14;-37.38
1476.180;-4.28;-67.80;-67.58;-67.16;-37.35
1476.190;-4.28;-67.79;-67.58;-67.15;-37.36
1476.200;-4.35;-67.72;-67.51;-67.08;-37.44
1476.210;-4.34;-67.74;-67.52;-67.09;-37.43
1476.220;-4.34;-67.73;-67.52;-67.09;-37.51
1476.230;-4.37;-67.71;-67.49;-67.07;-37.51
1476.240;-4.32;-67.75;-67.54;-67.11;-37.56
1476.250;-4.35;-67.72;-67.51;-67.08;-37.66
1476.260;-4.35;-67.72;-67.51;-67.08;-37.63
1476.270;-4.32;-67.76;-67.54;-67.11;-37.61
1476.280;-4.35;-67.72;-67.51;-67.08;-37.61
1476.290;-4.33;-67.75;-67.53;-67.10;-37.61
1476.300;-4.32;-67.76;-67.54;-67.12;-37.56
1476.310;-4.38;-67.69;-67.48;-67.05;-37.61
1476.320;-4.37;-67.71;-67.49;-67.06;-37.52
1476.330;-4.38;-67.69;-67.48;-67.05;-37.54
1476.340;-4.39;-67.69;-67.47;-67.05;-37.71
1476.350;-4.37;-67.71;-67.49;-67.06;-37.67
1476.360;-4.38;-67.69;-67.48;-67.05;-37.65
1476.370;-4.30;-67.77;-67.56;-67.13;-37.69
1476.380;-4.30;-67.78;-67.56;-67.13;-37.59
1476.390;-4.30;-67.78;-67.56;-67.13;-37.67
1476.400;-4.27;-67.81;-67.59;-67.16;-37.67
1476.410;-4.33;-67.74;-67.53;-67.10;-37.62
1476.420;-4.34;-67.73;-67.52;-67.09;-37.68
1476.430;-4.35;-67.72;-67.51;-67.08;-37.71
1476.440;-4.32;-67.76;-67.54;-67.11;-37.67
1476.450;-4.33;-67.74;-67.53;-67.10;-37.71
1476.460;-4.29;-67.79;-67.57;-67.14;-37.74
1476.470;-4.27;-67.81;-67.59;-67.16;-37.76
1476.480;-4.26;-67.82;-67.60;-67.17;-37.63
1476.490;-4.25;-67.83;-67.61;-67.18;-37.66
1476.500;-4.24;-67.83;-67.62;-67.19;-37.68
1476.510;-4.24;-67.83;-67.61;-67.18;-37.70
1476.520;-4.24;-67.84;-67.62;-67.19;-37.77
1476.530;-4.24;-67.83;-67.62;-67.19;-37.63
1476.540;-4.23;-67.85;-67.63;-67.20;-37.57
1476.550;-4.24;-67.83;-67.62;-67.18;-37.63
1476.560;-4.22;-67.86;-67.64;-67.21;-37.64
1476.570;-4.19;-67.88;-67.66;-67.23;-37.73
1476.580;-4.21;-67.87;-67.65;-67.22;-37.65
1476.590;-4.15;-67.92;-67.70;-67.27;-37.68
1476.600;-4.14;-67.93;-67.71;-67.28;-37.65
1476.610;-4.15;-67.92;-67.71;-67.27;-37.67
1476.620;-4.13;-67.95;-67.73;-67.30;-37.71
1476.630;-4.17;-67.90;-67.69;-67.25;-37.68
1476.640;-4.19;-67.89;-67.67;-67.24;-37.76
1476.650;-4.17;-67.90;-67.68;-67.25;-37.57
1476.660;-4.19;-67.89;-67.67;-67.23;-37.62
1476.670;-4.17;-67.91;-67.69;-67.26;-37.63
1476.680;-4.16;-67.92;-67.70;-67.27;-37.65
1476.690;-4.17;-67.91;-67.69;-67.25;-37.71
1476.700;-4.16;-67.91;-67.69;-67.26;-37.72
1476.710;-4.16;-67.92;-67.70;-67.26;-37.67
1476.720;-4.17;-67.90;-67.68;-67.25;-37.70
1476.730;-4.20;-67.88;-67.66;-67.23;-37.70
1476.740;-4.18;-67.89;-67.67;-67.24;-37.64
1476.750;-4.22;-67.85;-67.64;-67.20;-37.70
1476.760;-4.18;-67.89;-67.68;-67.24;-37.73
1476.770;-4.19;-67.88;-67.67;-67.23;-37.70
1476.780;-4.22;-67.86;-67.64;-67.21;-37.77
1476.790;-4.21;-67.86;-67.65;-67.21;-37.75
1476.800;-4.22;-67.85;-67.64;-67.20;-37.74
1476.810;-4.22;-67.85;-67.64;-67.20;-37.74
1476.820;-4.23;-67.85;-67.63;-67.20;-37.81
1476.830;-4.26;-67.81;-67.60;-67.16;-37.83
1476.840;-4.28;-67.79;-67.58;-67.14;-37.82
1476.850;-4.27;-67.80;-67.59;-67.15;-37.78
1476.860;-4.30;-67.77;-67.56;-67.12;-37.74
1476.870;-4.30;-67.77;-67.56;-67.12;-37.63
1476.880;-4.29;-67.78;-67.57;-67.14;-37.77
1476.890;-4.31;-67.76;-67.54;-67.11;-37.71
1476.900;-4.30;-67.77;-67.56;-67.12;-37.73
1476.910;-4.30;-67.77;-67.56;-67.12;-37.74
1476.920;-4.31;-67.76;-67.55;-67.11;-37.74
1476.930;-4.30;-67.76;-67.55;-67.12;-37.78
1476.940;-4.34;-67.72;-67.51;-67.08;-37.76
1476.950;-4.36;-67.71;-67.50;-67.06;-37.69
1476.960;-4.30;-67.77;-67.56;-67.12;-37.81
1476.970;-4.36;-67.71;-67.50;-67.06;-37.71
1476.980;-4.33;-67.74;-67.53;-67.09;-37.77
1476.990;-4.31;-67.76;-67.55;-67.12;-37.66
1477.000;-4.36;-67.71;-67.50;-67.06;-37.72
1477.010;-4.32;-67.75;-67.54;-67.10;-37.73
1477.020;-4.33;-67.74;-67.53;-67.10;-37.71
1477.030;-4.39;-67.68;-67.47;-67.04;-37.76
1477.040;-4.34;-67.72;-67.52;-67.08;-37.66
1477.050;-4.35;-67.72;-67.51;-67.07;-37.77
1477.060;-4.36;-67.70;-67.49;-67.06;-37.83
1477.070;-4.32;-67.74;-67.54;-67.10;-37.83
1477.080;-4.37;-67.70;-67.49;-67.05;-37.72
1477.090;-4.32;-67.75;-67.54;-67.11;-37.83
1477.100;-4.30;-67.77;-67.56;-67.12;-37.85
1477.110;-4.30;-67.76;-67.56;-67.12;-37.89
1477.120;-4.29;-67.77;-67.57;-67.13;-37.79
1477.130;-4.31;-67.75;-67.55;-67.11;-37.81
1477.140;-4.34;-67.72;-67.52;-67.08;-37.87
1477.150;-4.32;-67.74;-67.54;-67.10;-37.83
1477.160;-4.31;-67.75;-67.55;-67.11;-37.98
1477.170;-4.31;-67.75;-67.55;-67.11;-38.02
1477.180;-4.26;-67.81;-67.60;-67.17;-37.99
1477.190;-4.26;-67.80;-67.60;-67.16;-37.93
1477.200;-4.26;-67.80;-67.60;-67.16;-37.83
1477.210;-4.24;-67.83;-67.62;-67.19;-38.01
1477.220;-4.25;-67.81;-67.61;-67.17;-38.03
1477.230;-4.23;-67.84;-67.63;-67.20;-38.14
1477.240;-4.28;-67.78;-67.58;-67.14;-38.12
1477.250;-4.29;-67.78;-67.57;-67.14;-38.05
1477.260;-4.26;-67.80;-67.60;-67.16;-38.21
1477.270;-4.26;-67.80;-67.60;-67.16;-38.21
1477.280;-4.23;-67.83;-67.63;-67.20;-38.20
1477.290;-4.23;-67.83;-67.63;-67.20;-38.24
1477.300;-4.24;-67.82;-67.62;-67.18;-38.09
1477.310;-4.21;-67.85;-67.65;-67.21;-38.20
1477.320;-4.21;-67.85;-67.65;-67.21;-38.15
1477.330;-4.20;-67.86;-67.66;-67.22;-38.13
1477.340;-4.19;-67.87;-67.67;-67.23;-38.18
1477.350;-4.22;-67.84;-67.64;-67.20;-38.18
1477.360;-4.21;-67.85;-67.65;-67.21;-38.18
1477.370;-4.21;-67.85;-67.65;-67.21;-38.18
1477.380;-4.22;-67.83;-67.64;-67.20;-38.18
1477.390;-4.20;-67.85;-67.66;-67.22;-38.22
1477.400;-4.23;-67.83;-67.64;-67.20;-38.29
1477.410;-4.21;-67.85;-67.65;-67.21;-38.19
1477.420;-4.21;-67.85;-67.65;-67.21;-38.21
1477.430;-4.22;-67.84;-67.64;-67.21;-38.20
1477.440;-4.19;-67.86;-67.67;-67.23;-38.16
1477.450;-4.23;-67.83;-67.64;-67.20;-38.19
1477.460;-4.22;-67.84;-67.64;-67.20;-38.23
1477.470;-4.22;-67.84;-67.64;-67.20;-38.29
1477.480;-4.24;-67.82;-67.62;-67.18;-38.28
1477.490;-4.21;-67.85;-67.65;-67.21;-38.33
1477.500;-4.22;-67.84;-67.64;-67.20;-38.29
1477.510;-4.22;-67.84;-67.64;-67.20;-38.33
1477.520;-4.21;-67.85;-67.65;-67.21;-38.31
1477.530;-4.22;-67.84;-67.64;-67.20;-38.32
1477.540;-4.22;-67.84;-67.64;-67.20;-38.41
1477.550;-4.24;-67.82;-67.62;-67.18;-38.52
1477.560;-4.27;-67.79;-67.59;-67.15;-38.53
1477.570;-4.26;-67.80;-67.60;-67.16;-38.48
1477.580;-4.26;-67.80;-67.59;-67.15;-38.49
1477.590;-4.29;-67.77;-67.57;-67.13;-38.62
1477.600;-4.25;-67.81;-67.61;-67.17;-38.64
1477.610;-4.27;-67.79;-67.59;-67.15;-38.67
1477.620;-4.30;-67.76;-67.56;-67.12;-38.66
1477.630;-4.29;-67.77;-67.57;-67.13;-38.65
1477.640;-4.31;-67.76;-67.55;-67.11;-38.63
1477.650;-4.31;-67.75;-67.55;-67.10;-38.68
1477.660;-4.34;-67.73;-67.52;-67.08;-38.56
1477.670;-4.34;-67.72;-67.51;-67.07;-38.57
1477.680;-4.32;-67.74;-67.54;-67.09;-38.61
1477.690;-4.35;-67.71;-67.51;-67.06;-38.65
1477.700;-4.31;-67.75;-67.55;-67.10;-38.74
1477.710;-4.31;-67.76;-67.55;-67.11;-38.66
1477.720;-4.33;-67.73;-67.53;-67.08;-38.66
1477.730;-4.30;-67.76;-67.56;-67.11;-38.63
1477.740;-4.31;-67.76;-67.55;-67.11;-38.72
1477.750;-4.35;-67.72;-67.51;-67.07;-38.66
1477.760;-4.32;-67.75;-67.54;-67.10;-38.76
1477.770;-4.37;-67.70;-67.49;-67.05;-38.70
1477.780;-4.34;-67.73;-67.52;-67.08;-38.75
1477.790;-4.31;-67.76;-67.55;-67.11;-38.78
1477.800;-4.36;-67.70;-67.49;-67.05;-38.81
1477.810;-4.32;-67.75;-67.54;-67.10;-38.82
1477.820;-4.33;-67.74;-67.53;-67.08;-38.76
1477.830;-4.32;-67.75;-67.54;-67.10;-38.85
1477.840;-4.30;-67.77;-67.56;-67.11;-38.70
1477.850;-4.32;-67.75;-67.54;-67.09;-38.80
1477.860;-4.30;-67.76;-67.55;-67.11;-38.82
1477.870;-4.31;-67.76;-67.55;-67.10;-38.85
1477.880;-4.34;-67.73;-67.52;-67.07;-38.81
1477.890;-4.31;-67.76;-67.54;-67.10;-38.86
1477.900;-4.30;-67.77;-67.56;-67.11;-38.89
1477.910;-4.29;-67.77;-67.56;-67.12;-38.87
1477.920;-4.24;-67.82;-67.61;-67.17;-38.86
1477.930;-4.24;-67.82;-67.61;-67.17;-38.85
1477.940;-4.23;-67.84;-67.63;-67.18;-38.87
1477.950;-4.25;-67.82;-67.60;-67.16;-38.88
1477.960;-4.29;-67.78;-67.57;-67.12;-38.82
1477.970;-4.26;-67.81;-67.59;-67.15;-38.88
1477.980;-4.28;-67.79;-67.57;-67.13;-38.94
1477.990;-4.28;-67.79;-67.57;-67.13;-38.92
1478.000;-4.25;-67.82;-67.60;-67.16;-38.96
1478.010;-4.26;-67.81;-67.59;-67.15;-39.00
1478.020;-4.24;-67.83;-67.62;-67.17;-38.93
1478.030;-4.23;-67.84;-67.63;-67.18;-39.01
1478.040;-4.24;-67.83;-67.61;-67.16;-38.99
1478.050;-4.23;-67.85;-67.63;-67.18;-38.96
1478.060;-4.25;-67.82;-67.61;-67.16;-38.98
1478.070;-4.23;-67.84;-67.62;-67.18;-39.03
1478.080;-4.26;-67.81;-67.59;-67.15;-38.95
1478.090;-4.27;-67.80;-67.58;-67.14;-39.02
1478.100;-4.25;-67.83;-67.61;-67.16;-38.96
1478.110;-4.24;-67.83;-67.61;-67.16;-39.05
1478.120;-4.23;-67.84;-67.62;-67.17;-38.94
1478.130;-4.22;-67.85;-67.63;-67.18;-38.99
1478.140;-4.22;-67.85;-67.63;-67.18;-39.04
1478.150;-4.22;-67.85;-67.63;-67.18;-39.00
1478.160;-4.21;-67.87;-67.64;-67.20;-38.95
1478.170;-4.23;-67.84;-67.62;-67.17;-38.99
1478.180;-4.23;-67.85;-67.62;-67.18;-38.98
1478.190;-4.24;-67.83;-67.61;-67.16;-39.00
1478.200;-4.26;-67.81;-67.59;-67.14;-39.07
1478.210;-4.23;-67.84;-67.62;-67.17;-39.06
1478.220;-4.26;-67.81;-67.59;-67.15;-39.03
1478.230;-4.24;-67.83;-67.61;-67.16;-39.03
1478.240;-4.22;-67.86;-67.63;-67.19;-39.01
1478.250;-4.23;-67.85;-67.62;-67.18;-38.99
1478.260;-4.23;-67.85;-67.62;-67.18;-39.02
1478.270;-4.24;-67.84;-67.61;-67.17;-38.98
1478.280;-4.26;-67.81;-67.59;-67.15;-39.05
1478.290;-4.23;-67.84;-67.62;-67.17;-39.04
1478.300;-4.25;-67.82;-67.60;-67.15;-39.03
1478.310;-4.26;-67.82;-67.59;-67.15;-39.01
1478.320;-4.23;-67.85;-67.62;-67.18;-39.04
1478.330;-4.25;-67.82;-67.60;-67.16;-39.12
1478.340;-4.25;-67.82;-67.60;-67.15;-39.07
1478.350;-4.24;-67.83;-67.61;-67.16;-39.05
1478.360;-4.24;-67.83;-67.61;-67.16;-39.22
1478.370;-4.25;-67.82;-67.60;-67.15;-39.13
1478.380;-4.29;-67.79;-67.56;-67.12;-39.10
1478.390;-4.30;-67.78;-67.55;-67.11;-39.15
1478.400;-4.25;-67.82;-67.60;-67.15;-39.14
1478.410;-4.27;-67.80;-67.58;-67.13;-39.14
1478.420;-4.29;-67.78;-67.56;-67.12;-39.15
1478.430;-4.27;-67.81;-67.58;-67.14;-39.12
1478.440;-4.29;-67.78;-67.56;-67.12;-39.08
1478.450;-4.27;-67.81;-67.58;-67.14;-39.10
1478.460;-4.30;-67.78;-67.55;-67.11;-39.25
1478.470;-4.30;-67.78;-67.55;-67.11;-39.25
1478.480;-4.31;-67.77;-67.54;-67.10;-39.29
1478.490;-4.32;-67.76;-67.53;-67.09;-39.32
1478.500;-4.29;-67.78;-67.56;-67.12;-39.34
1478.510;-4.29;-67.78;-67.55;-67.11;-39.32
1478.520;-4.31;-67.77;-67.54;-67.10;-39.34
1478.530;-4.30;-67.78;-67.55;-67.11;-39.38
1478.540;-4.27;-67.80;-67.57;-67.13;-39.32
1478.550;-4.29;-67.79;-67.56;-67.12;-39.34
1478.560;-4.28;-67.79;-67.57;-67.13;-39.30
1478.570;-4.33;-67.74;-67.52;-67.08;-39.38
1478.580;-4.32;-67.76;-67.53;-67.09;-39.38
1478.590;-4.33;-67.75;-67.52;-67.08;-39.35
1478.600;-4.33;-67.74;-67.51;-67.07;-39.39
1478.610;-4.30;-67.77;-67.54;-67.10;-39.34
1478.620;-4.33;-67.74;-67.51;-67.08;-39.39
1478.630;-4.29;-67.78;-67.56;-67.12;-39.48
1478.640;-4.31;-67.77;-67.54;-67.10;-39.43
1478.650;-4.29;-67.79;-67.56;-67.12;-39.39
1478.660;-4.25;-67.82;-67.60;-67.16;-39.47
1478.670;-4.30;-67.78;-67.55;-67.11;-39.54
1478.680;-4.31;-67.77;-67.54;-67.10;-39.40
1478.690;-4.31;-67.76;-67.53;-67.10;-39.43
1478.700;-4.33;-67.75;-67.52;-67.08;-39.28
1478.710;-4.31;-67.76;-67.53;-67.10;-39.22
1478.720;-4.29;-67.78;-67.56;-67.12;-39.26
1478.730;-4.31;-67.77;-67.54;-67.10;-39.24
1478.740;-4.26;-67.81;-67.58;-67.15;-39.28
1478.750;-4.26;-67.82;-67.59;-67.15;-39.32
1478.760;-4.28;-67.80;-67.57;-67.13;-39.37
1478.770;-4.24;-67.84;-67.61;-67.17;-39.35
1478.780;-4.28;-67.79;-67.56;-67.13;-39.35
1478.790;-4.30;-67.78;-67.55;-67.11;-39.40
1478.800;-4.27;-67.80;-67.57;-67.14;-39.40
1478.810;-4.32;-67.76;-67.53;-67.09;-39.37
1478.820;-4.28;-67.80;-67.57;-67.13;-39.40
1478.830;-4.28;-67.80;-67.57;-67.13;-39.37
1478.840;-4.30;-67.78;-67.55;-67.11;-39.30
1478.850;-4.26;-67.81;-67.58;-67.15;-39.31
1478.860;-4.26;-67.81;-67.58;-67.15;-39.32
1478.870;-4.26;-67.81;-67.58;-67.15;-39.34
1478.880;-4.23;-67.85;-67.62;-67.18;-39.36
1478.890;-4.26;-67.81;-67.58;-67.15;-39.35
1478.900;-4.24;-67.83;-67.60;-67.17;-39.41
1478.910;-4.24;-67.83;-67.60;-67.17;-39.34
1478.920;-4.24;-67.83;-67.60;-67.17;-39.36
1478.930;-4.24;-67.84;-67.61;-67.18;-39.40
1478.940;-4.25;-67.82;-67.59;-67.16;-39.37
1478.950;-4.24;-67.83;-67.60;-67.17;-39.29
1478.960;-4.23;-67.85;-67.62;-67.19;-39.37
1478.970;-4.23;-67.85;-67.62;-67.19;-39.45
1478.980;-4.23;-67.85;-67.62;-67.19;-39.42
1478.990;-4.23;-67.85;-67.62;-67.19;-39.35
1479.000;-4.24;-67.83;-67.60;-67.17;-39.36
1479.010;-4.24;-67.84;-67.61;-67.18;-39.40
1479.020;-4.24;-67.83;-67.60;-67.17;-39.44
1479.030;-4.26;-67.81;-67.58;-67.15;-39.36
1479.040;-4.23;-67.85;-67.62;-67.19;-39.35
1479.050;-4.23;-67.85;-67.62;-67.19;-39.35
1479.060;-4.22;-67.85;-67.62;-67.19;-39.50
1479.070;-4.22;-67.86;-67.63;-67.20;-39.42
1479.080;-4.23;-67.85;-67.62;-67.19;-39.41
1479.090;-4.23;-67.85;-67.62;-67.19;-39.43
1479.100;-4.24;-67.84;-67.61;-67.18;-39.43
1479.110;-4.27;-67.80;-67.57;-67.15;-39.41
1479.120;-4.26;-67.81;-67.58;-67.15;-39.48
1479.130;-4.28;-67.80;-67.57;-67.14;-39.49
1479.140;-4.24;-67.84;-67.61;-67.18;-39.49
1479.150;-4.25;-67.82;-67.59;-67.17;-39.48
1479.160;-4.26;-67.81;-67.58;-67.16;-39.56
1479.170;-4.27;-67.81;-67.58;-67.15;-39.62
1479.180;-4.26;-67.81;-67.58;-67.16;-39.58
1479.190;-4.28;-67.79;-67.56;-67.14;-39.49
1479.200;-4.30;-67.77;-67.55;-67.12;-39.62
1479.210;-4.30;-67.77;-67.55;-67.12;-39.60
1479.220;-4.29;-67.79;-67.56;-67.14;-39.64
1479.230;-4.30;-67.77;-67.55;-67.13;-39.63
1479.240;-4.29;-67.78;-67.55;-67.13;-39.66
1479.250;-4.28;-67.79;-67.56;-67.14;-39.62
1479.260;-4.32;-67.75;-67.52;-67.10;-39.64
